Quote_ID,Original_Quote_Date,Field_info1,Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3,Sales_info1,Sales_info2,Sales_info3,Sales_info4,Sales_info5,Personal_info1,Personal_info2,Personal_info3,Personal_info4,Personal_info5,Property_info1,Property_info2,Property_info3,Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5
19705,20/02/2014,B,0.9403,935,N,12,25,E,1,3,20,Q,44929,N,6,ZA,0,2,Y,0,O,1,22,2,4,-1,N,CA
12156,22/04/2014,B,0.9153,935,N,10,22,D,0,5,11,K,34586,N,7,ZA,0,2,N,0,O,0,16,2,4,-1,N,CA
17604,25/02/2013,J,0.9559,"1,165",N,16,22,G,0,3,14,K,63951,N,24,XR,0,,N,0,J,1,16,14,4,25,N,TX
2347,28/10/2013,B,0.9403,965,N,4,25,E,1,4,7,T,31744,N,5,ZA,0,2,Y,0,I,1,5,2,4,-1,N,CA
11192,9/04/2015,K,0.887,"1,113",Y,7,22,F,1,5,11,Q,54026,N,6,ZA,0,2,N,0,S,0,3,24,14,-1,N,TX
23616,17/04/2013,B,0.9403,965,N,16,2,E,1,3,15,T,15384,N,4,ZA,0,2,N,0,O,1,16,2,14,-1,Y,CA
22407,2/06/2014,J,0.8928,"1,113",N,4,22,F,0,5,11,K,30393,N,5,ZA,0,2,N,0,J,0,3,24,14,-1,N,TX
14628,17/04/2015,C,0.8746,"1,487",Y,5,2,K,0,4,11,V,62232,N,14,YH,0,,Y,0,J,1,4,9,25,-1,N,IL
790,17/03/2014,B,0.9153,935,N,4,22,D,1,5,11,K,26327,N,7,ZA,0,2,N,0,O,0,6,2,4,-1,N,CA
798,13/10/2014,F,1.0006,548,N,12,25,E,0,3,20,T,29280,N,21,XO,0,,N,0,R,1,20,4,18,-1,N,NJ
1714,30/07/2013,F,0.9919,564,N,13,22,G,1,3,16,P,21824,N,1,XB,0,,N,0,R,1,21,4,22,-1,N,NJ
20907,3/04/2013,B,0.9403,965,N,4,22,E,0,4,23,P,65209,N,6,ZA,0,2,N,0,O,1,3,2,6,-1,N,CA
6909,28/04/2014,F,1.0006,548,N,10,22,E,0,3,20,K,26278,N,5,XD,0,,N,0,O,1,16,4,20,-1,N,NJ
7384,7/12/2014,J,0.887,"1,113",N,11,22,G,1,5,11,M,12956,N,5,ZA,0,2,N,0,J,0,10,13,6,-1,N,TX
770,28/01/2015,C,0.9108,"1,487",Y,8,25,A,1,2,20,P,63445,N,10,XD,0,,N,0,I,1,15,9,24,-1,N,IL
13306,9/04/2015,F,1.0101,548,N,11,22,E,1,2,20,Q,39314,N,5,XR,0,,N,0,R,1,23,4,21,-1,N,NJ
8280,27/03/2013,F,0.8945,564,N,14,22,E,1,3,15,K,50852,Y,11,YH,0,,N,0,R,1,16,4,22,-1,N,NJ
23680,28/06/2014,F,1.0006,548,N,3,22,J,0,3,20,R,36402,N,7,XM,0,,N,0,R,0,7,4,19,-1,N,NJ
9684,15/04/2015,B,0.9153,935,N,12,22,D,1,5,11,T,38947,N,5,ZA,0,2,N,0,O,1,23,1,6,-1,N,CA
25975,14/03/2014,B,0.9153,935,N,18,22,E,0,3,20,V,49292,N,9,ZA,0,2,N,0,O,0,25,2,9,-1,N,CA
8122,12/04/2013,E,0.9525,"1,480",N,5,22,G,1,3,16,V,56293,N,17,ZH,0,,N,0,R,0,2,11,24,-1,N,IL
17430,28/02/2015,K,0.887,"1,113",Y,12,22,F,1,5,11,R,14721,N,8,XR,0,,Y,0,S,1,10,24,15,-1,N,TX
23452,14/07/2014,F,1.0006,548,N,7,22,E,0,3,20,K,41692,N,4,YF,0,1,N,0,R,1,11,4,17,-1,N,NJ
23299,5/03/2014,F,0.9566,548,N,5,22,E,1,4,8,T,54430,N,4,XJ,0,,N,0,R,1,11,4,17,-1,N,NJ
17744,22/07/2013,J,0.9691,"1,165",N,9,22,G,0,5,1,K,19062,N,-1,ZH,0,,N,0,J,1,7,24,12,-1,N,TX
980,29/01/2013,E,0.9368,"1,480",N,3,2,K,1,5,23,V,1378,N,23,ZA,0,2,Y,0,R,0,2,11,25,-1,N,IL
3435,3/01/2015,J,0.887,"1,113",N,15,25,A,1,5,11,V,66768,N,-1,XJ,0,,Y,0,S,1,19,15,8,-1,N,TX
9155,15/04/2014,F,1.0006,548,N,25,22,E,0,5,20,P,6014,N,-1,ZN,0,,N,0,Q,1,21,4,21,-1,N,NJ
13005,10/01/2015,C,0.9108,"1,487",Y,4,22,K,1,5,11,R,65330,N,11,XR,0,,N,0,R,1,3,9,24,-1,N,IL
25275,1/12/2014,B,0.9153,935,N,12,22,E,1,2,20,K,57937,N,5,ZA,0,2,N,0,O,1,24,2,7,-1,N,CA
3576,14/05/2015,K,0.887,"1,113",Y,5,22,F,0,3,8,Q,13299,N,6,XO,0,,N,0,F,1,7,12,4,-1,N,TX
14034,11/07/2013,B,0.9403,965,N,13,22,D,1,5,1,T,56272,N,5,ZA,0,2,N,0,O,0,16,2,14,-1,N,CA
12474,10/05/2014,F,1.0006,548,N,10,22,E,1,5,20,R,47971,N,25,XO,0,,N,0,R,1,10,4,17,-1,N,NJ
18222,8/07/2013,E,0.9487,"1,480",N,7,22,G,1,3,16,K,19571,N,7,YE,0,,N,0,J,1,10,9,25,-1,N,IL
2649,6/04/2014,B,0.9153,935,N,2,22,D,0,5,20,M,29478,N,6,ZA,0,2,N,0,O,0,19,1,6,-1,N,CA
8551,26/09/2014,B,0.9153,935,N,22,22,K,1,3,20,V,225,N,23,ZA,0,2,N,0,K,1,25,2,13,-1,N,CA
25370,28/02/2013,B,0.9403,965,N,12,22,K,0,5,24,P,27527,N,9,ZA,0,2,N,0,O,1,13,2,4,-1,N,CA
9810,10/04/2014,B,0.9153,935,N,24,22,E,1,3,20,Q,54527,N,-1,ZA,0,2,Y,0,O,1,18,2,9,-1,N,CA
12096,7/03/2013,F,0.8945,564,N,4,22,J,0,2,14,Q,42924,N,5,ZT,0,,N,0,R,1,6,4,19,-1,N,NJ
6524,13/03/2015,B,0.9153,935,N,9,22,D,1,5,20,Q,18338,N,-1,ZA,0,2,N,0,O,0,20,2,4,-1,N,CA
24428,10/07/2014,J,0.8928,"1,113",N,12,25,G,1,4,11,Q,31295,N,7,XD,0,,N,0,J,1,15,14,5,-1,N,TX
22040,17/05/2013,E,0.9525,"1,480",N,14,25,A,1,4,1,K,22321,N,5,XD,0,,N,0,K,1,23,9,24,-1,N,IL
1441,23/03/2015,K,0.887,"1,113",Y,3,22,K,1,5,11,K,20651,N,18,YE,0,,N,0,J,1,4,5,4,-1,N,TX
21678,22/01/2015,C,0.9108,"1,487",Y,4,22,K,1,5,11,Q,41602,N,6,XS,0,,N,0,S,0,8,9,25,-1,N,IL
23594,15/01/2015,B,0.9153,935,N,4,22,D,1,5,11,T,22053,N,-1,ZA,0,2,N,0,D,0,19,2,10,-1,N,CA
9464,13/01/2014,B,0.9403,935,N,9,22,D,0,5,7,K,25767,N,8,ZA,0,2,N,0,O,0,18,2,4,-1,N,CA
21160,22/10/2014,J,0.8793,"1,113",N,21,22,G,1,5,11,T,48700,N,6,ZA,0,2,Y,0,S,0,20,14,5,-1,N,TX
7961,28/10/2014,B,0.9153,935,N,7,22,J,1,4,11,P,18218,N,7,ZA,0,2,N,0,D,1,18,2,11,-1,N,CA
442,14/11/2013,E,0.9482,"1,480",N,13,22,F,1,5,7,Q,61053,N,-1,XR,0,,N,0,Q,1,16,9,24,-1,N,IL
22237,21/12/2013,B,0.9403,965,N,10,25,E,1,4,7,R,9651,N,-1,ZA,0,2,N,0,O,1,5,2,5,25,N,CA
23134,13/06/2013,J,0.9691,"1,165",N,25,22,G,1,5,1,Q,1338,N,5,ZA,0,2,N,0,O,0,22,25,14,-1,N,TX
12083,1/04/2014,B,0.9153,935,N,14,25,D,1,5,20,P,34923,N,8,ZA,0,2,Y,0,O,1,19,2,14,-1,N,CA
4754,9/09/2013,B,0.9403,965,N,3,25,D,1,3,21,K,37307,N,7,ZA,0,2,N,0,O,1,1,2,12,25,N,CA
1894,19/06/2013,B,0.9403,965,N,12,22,K,0,3,17,T,3016,N,-1,ZA,0,2,N,0,O,0,21,2,4,-1,N,CA
17621,24/06/2014,J,0.8928,"1,113",N,4,22,F,1,5,11,P,21598,N,1,ZA,0,2,Y,0,J,0,3,3,7,-1,N,TX
21763,17/03/2015,C,0.893,"1,487",Y,4,22,K,1,5,11,P,49719,N,-1,ZE,0,,N,0,N,1,7,9,25,-1,N,IL
7340,23/07/2014,J,0.8928,"1,113",N,7,22,G,1,5,11,T,7097,N,21,ZA,0,2,N,0,S,0,2,22,4,-1,N,TX
13998,26/03/2015,C,0.893,"1,487",Y,9,22,F,1,5,11,Q,54285,N,5,YI,0,,N,0,R,1,8,9,24,-1,N,IL
7271,5/08/2014,J,0.8928,"1,113",N,3,22,F,0,5,11,P,54563,N,-1,ZA,0,2,N,0,R,0,11,14,5,-1,N,TX
6599,16/11/2014,J,0.887,"1,113",N,3,22,K,1,3,20,M,49116,N,5,ZG,0,,N,0,O,1,18,18,4,-1,N,TX
19408,27/04/2014,B,0.9153,935,N,6,22,D,0,5,11,M,65390,N,7,ZA,0,2,N,0,D,1,12,2,4,25,N,CA
19620,26/08/2014,B,0.9153,935,N,11,22,E,1,3,20,P,10030,N,25,ZA,0,2,N,0,O,1,21,2,13,-1,N,CA
1922,31/07/2014,J,0.8928,"1,113",N,3,22,K,1,5,11,Q,33084,N,17,XW,0,,N,0,I,1,2,14,4,25,N,TX
6999,24/02/2015,B,0.9153,935,N,6,22,D,0,5,11,P,43599,N,-1,ZA,0,2,N,0,D,1,7,2,12,25,N,CA
7162,2/10/2013,B,0.9403,965,N,15,22,K,1,3,20,T,32298,N,-1,ZA,0,2,N,0,O,0,25,1,6,-1,N,CA
14600,28/06/2014,E,0.9392,"1,487",N,7,22,F,1,5,20,R,60184,N,4,ZA,0,2,N,0,R,0,2,11,24,-1,N,IL
18712,7/03/2014,B,0.9153,935,N,8,22,E,1,3,20,V,761,N,6,ZA,0,2,N,0,O,1,20,2,11,-1,N,CA
1068,4/03/2014,F,0.9566,548,N,7,22,E,1,3,20,P,25900,N,7,XO,0,2,Y,0,N,0,14,4,20,-1,N,NJ
20052,7/05/2015,K,0.887,"1,113",Y,1,22,K,1,5,11,Q,34478,N,-1,XJ,0,,N,0,R,1,1,25,9,-1,N,TX
20700,12/06/2013,B,0.9403,965,N,10,22,D,1,5,1,T,64355,N,7,ZA,0,2,N,0,O,0,22,1,15,-1,N,CA
20560,11/04/2014,F,1.0006,548,N,18,22,E,0,3,20,K,43531,N,5,XD,0,2,N,0,N,1,24,4,22,-1,N,NJ
22668,9/02/2013,J,0.9559,"1,165",N,23,22,G,1,5,23,R,35663,N,18,ZA,0,2,N,0,Q,0,23,24,15,-1,N,TX
6563,14/10/2013,B,0.9403,965,N,10,25,D,1,5,20,K,30698,N,7,ZA,0,2,N,0,O,0,20,2,9,-1,N,CA
15705,7/10/2014,E,0.9108,"1,487",N,12,2,F,0,5,11,P,66342,N,-1,ZC,0,,N,0,R,1,12,11,23,-1,N,IL
11928,13/05/2014,B,0.9153,935,N,1,22,D,1,5,11,P,19929,N,-1,ZA,0,2,N,0,O,0,5,2,4,-1,N,CA
19898,19/01/2014,B,0.9403,935,N,10,22,K,1,3,20,M,53544,N,5,ZA,0,2,N,0,D,0,25,2,13,-1,N,CA
5320,30/01/2015,B,0.9153,935,N,18,22,K,1,2,20,V,40993,N,6,ZA,0,2,N,0,O,1,25,2,4,-1,N,CA
7255,6/04/2015,F,1.0101,548,N,11,22,G,0,5,11,P,41140,N,6,ZF,0,,Y,0,R,1,18,4,16,-1,N,NJ
15028,18/06/2014,J,0.8928,"1,113",N,11,1,A,0,4,22,T,2260,N,6,ZA,0,2,N,0,F,0,8,15,4,-1,N,TX
2371,27/11/2013,F,0.9919,564,N,10,22,E,1,3,20,T,55392,N,5,XJ,0,,N,0,R,1,18,4,22,-1,N,NJ
6474,8/12/2013,B,0.9403,965,N,6,22,D,0,5,24,R,41615,N,-1,ZA,0,2,N,0,O,0,14,2,11,-1,N,CA
7006,4/10/2014,B,0.9153,935,N,5,22,D,1,5,11,R,24117,N,6,ZA,0,2,N,0,I,0,13,2,4,-1,N,CA
8133,12/03/2015,B,0.9153,935,N,8,25,D,0,5,20,T,9203,N,-1,ZA,0,2,N,0,R,0,25,1,15,-1,N,CA
8175,27/01/2013,J,0.9559,"1,165",N,5,2,F,1,4,23,M,9606,N,17,XM,0,2,Y,0,J,1,5,14,8,-1,N,TX
17964,23/01/2014,B,0.9403,935,N,10,22,D,0,5,7,Q,16302,N,5,ZA,0,2,N,0,O,0,23,2,7,-1,N,CA
15530,11/03/2014,B,0.9153,935,N,9,22,K,0,3,20,P,30556,N,5,ZA,0,2,N,0,O,1,22,2,14,-1,N,CA
23339,18/11/2013,J,0.9258,"1,165",N,6,22,G,1,5,7,K,6460,N,14,ZA,0,2,Y,0,J,0,3,24,10,-1,N,TX
19961,12/02/2014,E,0.9472,"1,487",N,13,25,A,1,3,20,T,52119,N,6,XH,0,,Y,0,J,1,14,9,25,-1,N,IL
14017,12/03/2013,J,0.9769,"1,165",N,18,22,G,1,5,23,P,3554,N,24,ZA,0,2,Y,0,S,0,17,14,6,-1,N,TX
9316,17/11/2013,B,0.9403,965,N,5,22,D,0,5,24,M,94,N,-1,ZA,0,2,N,0,D,0,19,2,12,-1,N,CA
1313,13/05/2014,E,0.9392,"1,487",N,13,22,A,0,3,8,P,29087,N,7,ZT,0,2,N,0,J,1,21,9,24,-1,N,IL
10372,20/12/2013,B,0.9403,965,N,18,22,E,1,4,7,V,35027,N,22,ZA,0,2,Y,0,O,1,10,2,11,-1,N,CA
23382,29/08/2013,J,0.9691,"1,165",N,14,25,G,0,5,4,Q,28356,N,15,XD,0,,N,0,J,1,11,19,4,-1,N,TX
9968,4/03/2015,B,0.9153,935,N,10,22,E,1,2,20,T,14127,N,14,ZA,0,2,N,0,O,1,16,2,13,-1,N,CA
16552,6/01/2015,C,0.9108,"1,487",Y,9,22,F,1,4,11,K,52822,N,19,XH,0,,N,0,R,1,5,11,25,-1,N,IL
12075,19/04/2015,F,1.0101,548,N,5,22,E,1,5,20,M,38353,N,-1,ZW,0,,N,0,R,1,4,4,18,-1,N,NJ
22745,22/06/2014,J,0.8928,"1,113",N,6,22,F,1,5,11,T,9426,N,6,XZ,0,,N,0,J,1,5,14,6,-1,N,TX
13920,9/06/2014,B,0.9153,935,N,9,22,D,1,5,11,K,44282,N,11,ZA,0,2,Y,0,O,1,20,2,4,-1,N,CA
3707,14/02/2014,B,0.9403,935,N,9,22,K,1,3,20,V,38945,N,7,ZA,0,2,N,0,O,0,23,2,7,-1,N,CA
16861,17/04/2014,J,0.8922,"1,113",N,21,2,G,0,5,11,Q,5165,N,-1,XQ,0,,N,0,Q,1,22,14,5,-1,N,TX
8698,17/01/2014,B,0.9403,935,N,19,22,E,0,3,20,V,18506,N,5,ZA,0,2,Y,0,O,1,19,1,12,-1,N,CA
5623,26/02/2014,F,0.9685,548,N,16,22,E,1,5,11,T,57909,N,6,YH,0,,N,0,S,1,11,4,16,-1,N,NJ
23910,28/02/2014,B,0.9403,935,N,13,22,D,1,5,20,P,15005,N,6,ZA,0,2,N,0,O,0,24,2,4,-1,N,CA
6773,25/04/2013,E,0.9525,"1,480",N,7,22,A,0,4,23,T,50054,N,-1,YH,0,,N,0,R,1,8,9,25,-1,N,IL
6734,10/02/2013,B,0.9403,965,N,11,22,J,1,5,23,M,66851,N,22,ZA,0,2,N,0,O,0,24,1,6,-1,N,CA
14776,25/01/2014,J,0.8922,"1,113",N,3,22,F,1,5,7,R,39607,N,6,XH,0,1,N,0,D,1,6,24,11,-1,N,TX
5976,6/01/2015,J,0.887,"1,113",N,15,22,G,0,5,11,P,9554,N,-1,ZA,0,2,N,0,J,0,1,14,6,-1,Y,TX
3202,26/11/2013,J,0.9258,"1,165",N,9,22,G,1,5,22,P,43467,N,-1,ZA,0,2,N,0,J,0,4,24,15,-1,N,TX
19128,16/04/2015,K,0.887,"1,113",Y,6,22,G,1,5,11,Q,14713,N,8,ZH,0,,N,0,J,1,7,25,16,-1,N,TX
15044,24/09/2013,B,0.9403,965,N,2,2,E,1,3,20,P,25826,N,5,ZA,0,2,N,0,D,1,8,2,4,-1,N,CA
15747,25/06/2014,J,0.8928,"1,113",N,8,2,G,0,5,11,T,24743,N,5,XB,0,,N,0,S,1,3,25,11,-1,N,TX
13009,27/08/2013,F,0.9919,564,N,9,22,E,0,5,21,P,44326,N,8,XE,0,2,Y,0,R,1,11,4,16,-1,N,NJ
7733,22/11/2013,F,0.9919,564,N,12,25,E,1,3,20,V,37853,N,3,ZG,0,2,N,0,D,1,24,4,21,-1,N,NJ
3039,20/04/2015,B,0.9153,935,N,8,25,J,1,4,18,K,6166,N,-1,ZA,0,2,N,0,R,1,17,2,12,-1,N,CA
9597,1/07/2013,J,0.9691,"1,165",N,4,22,F,1,3,17,K,6796,N,5,ZN,0,2,N,0,J,1,9,25,15,-1,N,TX
5426,19/01/2014,J,0.8922,"1,113",N,20,22,G,1,5,7,M,20092,N,15,ZA,0,2,N,0,S,0,13,25,16,-1,N,TX
10098,26/07/2013,F,0.9919,564,N,9,22,E,0,3,21,V,7577,N,7,ZD,0,2,N,0,R,1,16,4,17,-1,N,NJ
1674,2/04/2014,F,1.0006,548,N,8,22,E,0,5,11,T,56272,N,1,ZT,0,,N,0,N,1,11,4,17,-1,N,NJ
16124,27/03/2013,B,0.9403,965,N,13,22,D,1,5,23,T,32633,N,-1,ZA,0,2,N,0,O,0,16,2,14,-1,N,CA
1338,6/08/2013,B,0.9403,965,N,12,22,D,0,5,21,P,21747,N,-1,ZA,0,2,N,0,O,0,9,2,12,-1,N,CA
14385,18/09/2013,B,0.9403,965,N,15,22,E,1,3,20,T,858,N,-1,ZA,0,2,N,0,O,1,22,2,4,-1,N,CA
17174,12/03/2014,B,0.9153,935,N,5,22,D,1,5,11,T,5287,N,18,ZA,0,2,N,0,D,0,17,2,9,-1,N,CA
14741,16/02/2015,B,0.9153,935,N,6,22,D,1,5,11,K,228,N,23,ZA,0,2,N,0,O,1,9,2,12,-1,N,CA
1567,14/10/2013,J,0.9497,"1,165",N,9,22,G,0,5,4,K,61219,N,18,ZA,0,2,N,0,S,0,8,24,12,-1,N,TX
20127,7/06/2013,F,0.9919,564,N,15,22,E,1,3,17,V,1912,N,-1,XM,0,,N,0,R,1,22,4,19,-1,N,NJ
24219,13/12/2014,E,0.9108,"1,487",N,12,22,F,0,5,11,R,43012,N,5,ZA,0,2,N,0,R,0,16,9,25,-1,N,IL
6560,20/06/2014,B,0.9153,935,N,17,22,E,1,2,20,T,15889,N,12,ZA,0,2,Y,0,O,1,25,2,8,-1,N,CA
19565,4/07/2013,J,0.9691,"1,165",N,9,2,G,1,3,1,Q,41511,N,-1,XM,0,,N,0,A,1,14,23,14,-1,N,TX
2024,12/10/2014,J,0.8793,"1,113",N,5,22,F,1,5,11,K,30752,N,5,YH,0,,N,0,J,1,12,14,5,-1,N,TX
9030,12/11/2014,B,0.9153,935,N,8,25,E,1,2,20,P,41403,N,14,ZA,0,2,N,0,O,0,23,2,8,-1,N,CA
5440,16/04/2014,E,0.9392,"1,487",N,1,22,K,0,3,20,T,66346,N,-1,XB,0,,N,0,R,1,1,11,23,-1,N,IL
18594,14/01/2014,B,0.9403,935,N,12,25,D,0,5,20,P,28899,N,14,ZA,0,2,N,0,O,0,24,2,9,-1,N,CA
4537,23/01/2013,F,0.9223,564,N,21,25,E,1,2,14,T,8062,N,18,ZF,0,,N,0,R,1,17,4,16,-1,N,NJ
23306,12/04/2014,J,0.8922,"1,113",N,20,22,G,1,5,11,R,19084,N,13,ZA,0,2,N,0,J,0,11,14,5,-1,N,TX
25483,10/08/2014,E,0.9364,"1,487",N,15,25,A,1,5,11,M,42322,N,19,XC,0,,N,0,R,1,17,9,25,-1,N,IL
12601,13/10/2013,F,0.9919,564,N,10,22,J,0,3,20,M,19482,N,-1,XR,0,,Y,0,R,1,18,4,19,-1,N,NJ
66,10/03/2014,B,0.9153,935,N,10,22,D,1,5,11,K,4509,N,-1,ZA,0,2,N,0,O,0,13,2,13,-1,N,CA
24777,15/10/2013,B,0.9403,965,N,5,22,E,1,2,20,P,54088,N,-1,ZA,0,2,N,0,O,1,15,2,4,-1,N,CA
15372,12/06/2013,B,0.9403,965,N,17,25,D,0,5,24,T,30433,N,-1,ZA,0,2,Y,0,D,1,25,1,6,-1,N,CA
14403,11/07/2014,B,0.9153,935,N,12,22,D,1,5,11,P,25135,N,8,ZA,0,2,Y,0,O,0,23,2,4,-1,N,CA
6149,6/03/2014,B,0.9153,935,N,5,25,E,1,4,11,Q,46821,N,5,ZA,0,2,N,0,O,1,16,2,10,-1,N,CA
8198,7/03/2015,F,1.0101,548,N,6,22,E,1,5,11,M,42556,N,21,ZH,0,,Y,0,R,1,6,4,18,-1,N,NJ
7289,29/03/2015,K,0.887,"1,113",Y,10,22,F,1,5,11,M,30358,N,5,XX,0,,N,0,J,1,6,24,11,-1,N,TX
19121,2/07/2013,B,0.9403,965,N,13,22,E,1,3,17,P,8735,N,6,ZA,0,2,N,0,D,0,25,2,9,-1,N,CA
17315,9/08/2013,F,0.9919,564,N,8,2,K,1,5,21,V,15404,N,4,XM,0,,N,0,D,1,24,4,18,-1,N,NJ
1126,14/10/2013,F,0.9919,564,N,16,22,E,1,3,20,K,58751,N,4,XO,0,2,N,0,R,1,22,4,18,-1,N,NJ
15292,5/05/2015,C,0.8746,"1,487",Y,6,22,F,1,5,11,T,20907,N,-1,ZT,0,,N,0,R,1,3,9,25,-1,N,IL
18071,18/11/2013,B,0.9403,965,N,22,22,D,1,5,7,K,53849,N,6,ZA,0,2,Y,0,O,0,25,2,11,-1,N,CA
6443,17/12/2014,B,0.9153,935,N,4,22,D,1,5,11,T,53813,N,-1,ZA,0,2,N,0,R,1,21,2,11,-1,N,CA
20773,13/01/2014,B,0.9403,935,N,22,22,D,0,5,20,K,8207,N,4,ZA,0,2,N,0,O,1,23,2,4,-1,N,CA
24835,15/07/2014,B,0.9153,935,N,8,22,E,1,3,20,P,49281,N,4,ZA,0,2,N,0,O,0,15,2,10,-1,N,CA
16408,13/03/2015,K,0.887,"1,113",Y,1,22,F,1,5,11,Q,19135,N,-1,XO,0,,N,0,D,1,1,5,4,-1,N,TX
18127,1/04/2013,F,0.9313,564,N,7,22,E,1,3,15,K,62835,N,13,XD,0,,Y,0,R,1,20,4,19,-1,N,NJ
5940,21/05/2014,J,0.8928,"1,113",N,4,22,F,0,5,11,T,20649,N,5,ZA,0,2,N,0,R,0,4,14,5,-1,N,TX
8797,8/03/2013,B,0.9403,965,N,7,22,D,1,5,23,V,29201,N,5,ZA,0,2,N,0,O,1,10,2,9,-1,N,CA
23194,13/01/2014,F,0.9838,548,N,18,25,G,0,2,20,K,65852,N,5,YH,0,5,N,0,R,1,24,4,18,-1,N,NJ
19249,13/04/2015,B,0.9153,935,N,5,2,E,1,2,20,K,3134,N,5,ZA,0,2,,0,O,1,5,2,10,-1,N,CA
13994,28/02/2014,B,0.9403,935,N,5,22,D,1,5,20,V,12938,N,-1,ZA,0,2,N,0,O,0,22,2,11,-1,N,CA
13268,9/04/2015,F,1.0101,548,N,4,25,E,1,3,20,Q,60492,N,6,XO,0,,N,0,H,1,7,4,17,-1,N,NJ
5159,11/07/2013,F,0.9919,564,N,7,25,E,1,4,1,Q,57177,N,6,ZT,0,,N,0,N,1,13,4,17,-1,N,NJ
9865,20/05/2013,J,0.9691,"1,165",N,6,22,G,0,5,1,K,65945,N,-1,ZJ,0,,N,0,O,1,18,14,5,-1,N,TX
7086,29/08/2013,E,0.9487,"1,480",N,12,22,F,1,5,4,T,41586,N,6,XQ,0,,N,0,R,1,15,9,25,-1,N,IL
15647,12/05/2015,B,0.9153,935,N,6,25,J,1,4,11,P,13298,N,-1,ZA,0,2,N,0,A,0,20,2,10,-1,N,CA
20456,25/11/2013,F,0.9919,564,N,4,25,E,0,4,7,K,58312,N,16,XD,0,,N,0,R,1,20,4,21,-1,N,NJ
12557,22/08/2014,E,0.9364,"1,487",N,3,22,K,1,5,11,Q,19825,N,5,ZW,0,,N,0,R,1,4,9,23,-1,N,IL
1846,7/09/2013,F,0.9919,564,N,7,22,E,0,5,21,R,14887,N,6,XD,0,,N,0,H,0,11,4,20,-1,N,NJ
21483,26/09/2013,F,0.9919,564,N,5,22,E,1,4,4,K,28269,N,5,ZT,0,,N,0,R,1,11,4,22,-1,N,NJ
10460,7/01/2015,B,0.9153,935,N,10,25,D,1,5,20,T,34692,N,11,ZA,0,2,N,0,O,1,25,2,14,-1,N,CA
6223,28/05/2013,F,0.9313,564,N,24,22,E,1,5,1,P,52590,N,8,XR,0,,N,0,S,0,15,4,22,-1,N,NJ
1335,21/02/2014,B,0.9403,935,N,3,22,E,0,3,20,V,31935,N,-1,ZA,0,2,N,0,D,1,12,2,13,-1,N,CA
8819,8/01/2014,F,0.9838,548,N,5,22,J,1,4,7,T,62973,N,6,ZH,0,,N,0,R,1,12,4,16,-1,N,NJ
18588,11/03/2014,B,0.9153,935,N,10,22,D,0,5,24,P,37262,N,6,ZA,0,2,N,0,O,0,15,2,4,-1,N,CA
9842,30/06/2014,F,1.0006,548,N,14,25,J,1,5,20,K,9662,N,6,ZR,0,,Y,0,R,1,21,4,19,-1,N,NJ
4529,16/01/2014,F,0.9838,548,N,5,22,E,1,5,20,Q,65480,N,6,XH,0,,N,0,R,1,9,4,22,-1,N,NJ
11464,30/03/2013,F,0.8945,564,N,6,22,E,1,3,15,R,26513,N,6,ZN,0,,N,0,R,1,15,4,22,-1,N,NJ
3057,4/10/2014,E,0.9108,"1,487",N,7,22,A,1,4,11,K,15220,N,5,XR,0,,N,0,R,1,6,9,23,-1,N,IL
15514,23/12/2014,F,1.0005,548,N,6,22,E,1,5,11,P,26458,N,11,XR,0,,N,0,R,0,3,4,16,-1,N,NJ
13792,2/01/2013,J,0.9559,"1,165",N,16,22,B,1,5,23,T,5541,N,24,XO,0,,Y,0,I,1,16,14,6,-1,N,TX
4156,7/09/2014,J,0.8928,"1,113",N,10,22,F,0,5,11,M,20226,N,11,YF,0,,N,0,J,1,7,14,9,-1,N,TX
9145,2/04/2013,B,0.9403,965,N,4,22,D,1,5,23,P,24732,N,20,ZA,0,2,N,0,O,0,11,2,12,-1,N,CA
6089,23/04/2014,E,0.9392,"1,487",N,9,22,F,0,5,10,T,38541,N,-1,XI,0,,N,0,Q,1,10,9,24,-1,N,IL
24078,21/11/2014,F,1.0006,548,N,17,22,J,0,4,11,V,5852,N,-1,XR,0,,N,0,J,1,21,4,20,-1,N,NJ
15246,18/06/2014,B,0.9153,935,N,6,22,D,1,4,11,T,60442,N,4,ZA,0,2,N,0,I,1,14,2,4,-1,N,CA
7358,15/05/2013,B,0.9403,965,N,4,22,D,0,5,24,K,13007,N,-1,ZA,0,2,N,0,O,0,1,2,4,-1,N,CA
23232,5/02/2015,B,0.9153,935,N,7,25,D,0,5,11,K,12269,N,-1,ZA,0,2,N,0,O,0,20,2,11,-1,N,CA
10802,29/06/2013,B,0.9403,965,N,9,22,D,0,5,1,P,40845,N,-1,ZA,0,2,N,0,O,0,25,1,8,-1,N,CA
20021,9/12/2014,F,1.0005,548,N,12,22,C,1,3,20,P,51767,N,5,ZR,0,,N,0,R,1,23,4,18,-1,N,NJ
24326,21/08/2013,J,0.9691,"1,165",N,8,22,G,1,5,4,T,39607,N,5,YF,0,2,N,0,S,1,5,14,9,-1,N,TX
